Domain,Indicator,Item,Element,CountryCode,CountryName,Region,Scenario,Units,Year,Value
Livestock,Herd sizes,Raising of sheep,Total,IRN,Iran (Islamic Republic of),Near East/North Africa,Stratified Societies,1000 heads,2012,50341.35
Livestock,Herd sizes,Raising of sheep,Total,IRN,Iran (Islamic Republic of),Near East/North Africa,Stratified Societies,1000 heads,2030,44888.663
Livestock,Herd sizes,Raising of sheep,Total,IRN,Iran (Islamic Republic of),Near East/North Africa,Stratified Societies,1000 heads,2035,41192.864
Livestock,Herd sizes,Raising of sheep,Total,IRN,Iran (Islamic Republic of),Near East/North Africa,Stratified Societies,1000 heads,2040,38501.145
Livestock,Herd sizes,Raising of sheep,Total,IRN,Iran (Islamic Republic of),Near East/North Africa,Stratified Societies,1000 heads,2050,36661.279
Livestock,Herd sizes,Raising of sheep,Total,IRQ,Iraq,Near East/North Africa,Toward Sustainability,1000 heads,2012,8257.23
Livestock,Herd sizes,Raising of sheep,Total,IRQ,Iraq,Near East/North Africa,Toward Sustainability,1000 heads,2030,9457.137
Livestock,Herd sizes,Raising of sheep,Total,IRQ,Iraq,Near East/North Africa,Toward Sustainability,1000 heads,2035,9450.798
Livestock,Herd sizes,Raising of sheep,Total,IRQ,Iraq,Near East/North Africa,Toward Sustainability,1000 heads,2040,9345.919
Livestock,Herd sizes,Raising of sheep,Total,IRQ,Iraq,Near East/North Africa,Toward Sustainability,1000 heads,2050,9201.351
Livestock,Herd sizes,Raising of sheep,Total,IRQ,Iraq,Near East/North Africa,Business As Usual,1000 heads,2012,8257.23
Livestock,Herd sizes,Raising of sheep,Total,IRQ,Iraq,Near East/North Africa,Business As Usual,1000 heads,2030,8858.539
Livestock,Herd sizes,Raising of sheep,Total,IRQ,Iraq,Near East/North Africa,Business As Usual,1000 heads,2035,8938.302
Livestock,Herd sizes,Raising of sheep,Total,IRQ,Iraq,Near East/North Africa,Business As Usual,1000 heads,2040,8987.697
Livestock,Herd sizes,Raising of sheep,Total,IRQ,Iraq,Near East/North Africa,Business As Usual,1000 heads,2050,9095.081
Livestock,Herd sizes,Raising of sheep,Total,IRQ,Iraq,Near East/North Africa,Stratified Societies,1000 heads,2012,8257.23
Livestock,Herd sizes,Raising of sheep,Total,IRQ,Iraq,Near East/North Africa,Stratified Societies,1000 heads,2030,7908.279
Livestock,Herd sizes,Raising of sheep,Total,IRQ,Iraq,Near East/North Africa,Stratified Societies,1000 heads,2035,8016.543
Livestock,Herd sizes,Raising of sheep,Total,IRQ,Iraq,Near East/North Africa,Stratified Societies,1000 heads,2040,8242.119
Livestock,Herd sizes,Raising of sheep,Total,IRQ,Iraq,Near East/North Africa,Stratified Societies,1000 heads,2050,8867.984
Livestock,Herd sizes,Raising of sheep,Total,JOR,Jordan,Near East/North Africa,Toward Sustainability,1000 heads,2012,2242.753
Livestock,Herd sizes,Raising of sheep,Total,JOR,Jordan,Near East/North Africa,Toward Sustainability,1000 heads,2030,2470.363
Livestock,Herd sizes,Raising of sheep,Total,JOR,Jordan,Near East/North Africa,Toward Sustainability,1000 heads,2035,2478.304
Livestock,Herd sizes,Raising of sheep,Total,JOR,Jordan,Near East/North Africa,Toward Sustainability,1000 heads,2040,2463.065
Livestock,Herd sizes,Raising of sheep,Total,JOR,Jordan,Near East/North Africa,Toward Sustainability,1000 heads,2050,2414.757
Livestock,Herd sizes,Raising of sheep,Total,JOR,Jordan,Near East/North Africa,Business As Usual,1000 heads,2012,2242.753
Livestock,Herd sizes,Raising of sheep,Total,JOR,Jordan,Near East/North Africa,Business As Usual,1000 heads,2030,2256.893
Livestock,Herd sizes,Raising of sheep,Total,JOR,Jordan,Near East/North Africa,Business As Usual,1000 heads,2035,2264.854
Livestock,Herd sizes,Raising of sheep,Total,JOR,Jordan,Near East/North Africa,Business As Usual,1000 heads,2040,2277.502
Livestock,Herd sizes,Raising of sheep,Total,JOR,Jordan,Near East/North Africa,Business As Usual,1000 heads,2050,2314.52
Livestock,Herd sizes,Raising of sheep,Total,JOR,Jordan,Near East/North Africa,Stratified Societies,1000 heads,2012,2242.753
Livestock,Herd sizes,Raising of sheep,Total,JOR,Jordan,Near East/North Africa,Stratified Societies,1000 heads,2030,1989.04
Livestock,Herd sizes,Raising of sheep,Total,JOR,Jordan,Near East/North Africa,Stratified Societies,1000 heads,2035,2007.296
Livestock,Herd sizes,Raising of sheep,Total,JOR,Jordan,Near East/North Africa,Stratified Societies,1000 heads,2040,2068.414
Livestock,Herd sizes,Raising of sheep,Total,JOR,Jordan,Near East/North Africa,Stratified Societies,1000 heads,2050,2244.595
Livestock,Herd sizes,Raising of sheep,Total,LBN,Lebanon,Near East/North Africa,Toward Sustainability,1000 heads,2012,449.491
Livestock,Herd sizes,Raising of sheep,Total,LBN,Lebanon,Near East/North Africa,Toward Sustainability,1000 heads,2030,524.349
Livestock,Herd sizes,Raising of sheep,Total,LBN,Lebanon,Near East/North Africa,Toward Sustainability,1000 heads,2035,526.754
Livestock,Herd sizes,Raising of sheep,Total,LBN,Lebanon,Near East/North Africa,Toward Sustainability,1000 heads,2040,525.048
Livestock,Herd sizes,Raising of sheep,Total,LBN,Lebanon,Near East/North Africa,Toward Sustainability,1000 heads,2050,523.156
Livestock,Herd sizes,Raising of sheep,Total,LBN,Lebanon,Near East/North Africa,Business As Usual,1000 heads,2012,449.491
Livestock,Herd sizes,Raising of sheep,Total,LBN,Lebanon,Near East/North Africa,Business As Usual,1000 heads,2030,510.706
Livestock,Herd sizes,Raising of sheep,Total,LBN,Lebanon,Near East/North Africa,Business As Usual,1000 heads,2035,522.437
Livestock,Herd sizes,Raising of sheep,Total,LBN,Lebanon,Near East/North Africa,Business As Usual,1000 heads,2040,535.796
Livestock,Herd sizes,Raising of sheep,Total,LBN,Lebanon,Near East/North Africa,Business As Usual,1000 heads,2050,568.005
Livestock,Herd sizes,Raising of sheep,Total,LBN,Lebanon,Near East/North Africa,Stratified Societies,1000 heads,2012,449.491
Livestock,Herd sizes,Raising of sheep,Total,LBN,Lebanon,Near East/North Africa,Stratified Societies,1000 heads,2030,455.436
Livestock,Herd sizes,Raising of sheep,Total,LBN,Lebanon,Near East/North Africa,Stratified Societies,1000 heads,2035,468.187
Livestock,Herd sizes,Raising of sheep,Total,LBN,Lebanon,Near East/North Africa,Stratified Societies,1000 heads,2040,491.048
Livestock,Herd sizes,Raising of sheep,Total,LBN,Lebanon,Near East/North Africa,Stratified Societies,1000 heads,2050,550.645
Livestock,Herd sizes,Raising of sheep,Total,MAR,Morocco,Near East/North Africa,Toward Sustainability,1000 heads,2012,19221.991
Livestock,Herd sizes,Raising of sheep,Total,MAR,Morocco,Near East/North Africa,Toward Sustainability,1000 heads,2030,21160.079
Livestock,Herd sizes,Raising of sheep,Total,MAR,Morocco,Near East/North Africa,Toward Sustainability,1000 heads,2035,22670.279
Livestock,Herd sizes,Raising of sheep,Total,MAR,Morocco,Near East/North Africa,Toward Sustainability,1000 heads,2040,24736.982
Livestock,Herd sizes,Raising of sheep,Total,MAR,Morocco,Near East/North Africa,Toward Sustainability,1000 heads,2050,29708.069
Livestock,Herd sizes,Raising of sheep,Total,MAR,Morocco,Near East/North Africa,Business As Usual,1000 heads,2012,19221.991
Livestock,Herd sizes,Raising of sheep,Total,MAR,Morocco,Near East/North Africa,Business As Usual,1000 heads,2030,28651.917
Livestock,Herd sizes,Raising of sheep,Total,MAR,Morocco,Near East/North Africa,Business As Usual,1000 heads,2035,31615.817
Livestock,Herd sizes,Raising of sheep,Total,MAR,Morocco,Near East/North Africa,Business As Usual,1000 heads,2040,34867.433
Livestock,Herd sizes,Raising of sheep,Total,MAR,Morocco,Near East/North Africa,Business As Usual,1000 heads,2050,41655.445
Livestock,Herd sizes,Raising of sheep,Total,MAR,Morocco,Near East/North Africa,Stratified Societies,1000 heads,2012,19221.991
Livestock,Herd sizes,Raising of sheep,Total,MAR,Morocco,Near East/North Africa,Stratified Societies,1000 heads,2030,33206.56
Livestock,Herd sizes,Raising of sheep,Total,MAR,Morocco,Near East/North Africa,Stratified Societies,1000 heads,2035,35410.958
Livestock,Herd sizes,Raising of sheep,Total,MAR,Morocco,Near East/North Africa,Stratified Societies,1000 heads,2040,37048.33
Livestock,Herd sizes,Raising of sheep,Total,MAR,Morocco,Near East/North Africa,Stratified Societies,1000 heads,2050,38779.398
Livestock,Herd sizes,Raising of sheep,Total,TUN,Tunisia,Near East/North Africa,Toward Sustainability,1000 heads,2012,6886.359
Livestock,Herd sizes,Raising of sheep,Total,TUN,Tunisia,Near East/North Africa,Toward Sustainability,1000 heads,2030,7646.564
Livestock,Herd sizes,Raising of sheep,Total,TUN,Tunisia,Near East/North Africa,Toward Sustainability,1000 heads,2035,7889.25
Livestock,Herd sizes,Raising of sheep,Total,TUN,Tunisia,Near East/North Africa,Toward Sustainability,1000 heads,2040,8175.236
Livestock,Herd sizes,Raising of sheep,Total,TUN,Tunisia,Near East/North Africa,Toward Sustainability,1000 heads,2050,8844.542
Livestock,Herd sizes,Raising of sheep,Total,TUN,Tunisia,Near East/North Africa,Business As Usual,1000 heads,2012,6886.359
Livestock,Herd sizes,Raising of sheep,Total,TUN,Tunisia,Near East/North Africa,Business As Usual,1000 heads,2030,8468.498
Livestock,Herd sizes,Raising of sheep,Total,TUN,Tunisia,Near East/North Africa,Business As Usual,1000 heads,2035,8930.143
Livestock,Herd sizes,Raising of sheep,Total,TUN,Tunisia,Near East/North Africa,Business As Usual,1000 heads,2040,9430.112
Livestock,Herd sizes,Raising of sheep,Total,TUN,Tunisia,Near East/North Africa,Business As Usual,1000 heads,2050,10471.586
Livestock,Herd sizes,Raising of sheep,Total,TUN,Tunisia,Near East/North Africa,Stratified Societies,1000 heads,2012,6886.359
Livestock,Herd sizes,Raising of sheep,Total,TUN,Tunisia,Near East/North Africa,Stratified Societies,1000 heads,2030,8762.267
Livestock,Herd sizes,Raising of sheep,Total,TUN,Tunisia,Near East/North Africa,Stratified Societies,1000 heads,2035,9133.457
Livestock,Herd sizes,Raising of sheep,Total,TUN,Tunisia,Near East/North Africa,Stratified Societies,1000 heads,2040,9475.286
Livestock,Herd sizes,Raising of sheep,Total,TUN,Tunisia,Near East/North Africa,Stratified Societies,1000 heads,2050,10001.557
Livestock,Herd sizes,Raising of sheep,Total,XMNA,Rest of MNA,Near East/North Africa,Toward Sustainability,1000 heads,2012,25969.226
Livestock,Herd sizes,Raising of sheep,Total,XMNA,Rest of MNA,Near East/North Africa,Toward Sustainability,1000 heads,2030,27128.863
Livestock,Herd sizes,Raising of sheep,Total,XMNA,Rest of MNA,Near East/North Africa,Toward Sustainability,1000 heads,2035,27374.834
Livestock,Herd sizes,Raising of sheep,Total,XMNA,Rest of MNA,Near East/North Africa,Toward Sustainability,1000 heads,2040,27627.014
Livestock,Herd sizes,Raising of sheep,Total,XMNA,Rest of MNA,Near East/North Africa,Toward Sustainability,1000 heads,2050,27703.636
Livestock,Herd sizes,Raising of sheep,Total,XMNA,Rest of MNA,Near East/North Africa,Business As Usual,1000 heads,2012,25969.226
Livestock,Herd sizes,Raising of sheep,Total,XMNA,Rest of MNA,Near East/North Africa,Business As Usual,1000 heads,2030,30861.448
Livestock,Herd sizes,Raising of sheep,Total,XMNA,Rest of MNA,Near East/North Africa,Business As Usual,1000 heads,2035,31859.094
Livestock,Herd sizes,Raising of sheep,Total,XMNA,Rest of MNA,Near East/North Africa,Business As Usual,1000 heads,2040,32742.764
Livestock,Herd sizes,Raising of sheep,Total,XMNA,Rest of MNA,Near East/North Africa,Business As Usual,1000 heads,2050,33944.48
Livestock,Herd sizes,Raising of sheep,Total,XMNA,Rest of MNA,Near East/North Africa,Stratified Societies,1000 heads,2012,25969.226
Livestock,Herd sizes,Raising of sheep,Total,XMNA,Rest of MNA,Near East/North Africa,Stratified Societies,1000 heads,2030,29755.978
Livestock,Herd sizes,Raising of sheep,Total,XMNA,Rest of MNA,Near East/North Africa,Stratified Societies,1000 heads,2035,30072.756
Livestock,Herd sizes,Raising of sheep,Total,XMNA,Rest of MNA,Near East/North Africa,Stratified Societies,1000 heads,2040,30492.571
Livestock,Herd sizes,Raising of sheep,Total,XMNA,Rest of MNA,Near East/North Africa,Stratified Societies,1000 heads,2050,31748.644
Livestock,Herd sizes,Raising of sheep,Total,YEM,Yemen,Near East/North Africa,Toward Sustainability,1000 heads,2012,9457.474
Livestock,Herd sizes,Raising of sheep,Total,YEM,Yemen,Near East/North Africa,Toward Sustainability,1000 heads,2030,9737.368
Livestock,Herd sizes,Raising of sheep,Total,YEM,Yemen,Near East/North Africa,Toward Sustainability,1000 heads,2035,9906.619
Livestock,Herd sizes,Raising of sheep,Total,YEM,Yemen,Near East/North Africa,Toward Sustainability,1000 heads,2040,10113.101
Livestock,Herd sizes,Raising of sheep,Total,YEM,Yemen,Near East/North Africa,Toward Sustainability,1000 heads,2050,10474.14
Livestock,Herd sizes,Raising of sheep,Total,YEM,Yemen,Near East/North Africa,Business As Usual,1000 heads,2012,9457.474
Livestock,Herd sizes,Raising of sheep,Total,YEM,Yemen,Near East/North Africa,Business As Usual,1000 heads,2030,11140.81
Livestock,Herd sizes,Raising of sheep,Total,YEM,Yemen,Near East/North Africa,Business As Usual,1000 heads,2035,11635.982
Livestock,Herd sizes,Raising of sheep,Total,YEM,Yemen,Near East/North Africa,Business As Usual,1000 heads,2040,12146.334
Livestock,Herd sizes,Raising of sheep,Total,YEM,Yemen,Near East/North Africa,Business As Usual,1000 heads,2050,13035.676
Livestock,Herd sizes,Raising of sheep,Total,YEM,Yemen,Near East/North Africa,Stratified Societies,1000 heads,2012,9457.474
Livestock,Herd sizes,Raising of sheep,Total,YEM,Yemen,Near East/North Africa,Stratified Societies,1000 heads,2030,11156.205
Livestock,Herd sizes,Raising of sheep,Total,YEM,Yemen,Near East/North Africa,Stratified Societies,1000 heads,2035,11461.204
Livestock,Herd sizes,Raising of sheep,Total,YEM,Yemen,Near East/North Africa,Stratified Societies,1000 heads,2040,11771.262
Livestock,Herd sizes,Raising of sheep,Total,YEM,Yemen,Near East/North Africa,Stratified Societies,1000 heads,2050,12332.517
Livestock,Herd sizes,Livestock units,Total,DZA,Algeria,Near East/North Africa,Toward Sustainability,1000 heads,2012,5571.621
Livestock,Herd sizes,Livestock units,Total,DZA,Algeria,Near East/North Africa,Toward Sustainability,1000 heads,2030,6030.804
Livestock,Herd sizes,Livestock units,Total,DZA,Algeria,Near East/North Africa,Toward Sustainability,1000 heads,2035,6477.256
Livestock,Herd sizes,Livestock units,Total,DZA,Algeria,Near East/North Africa,Toward Sustainability,1000 heads,2040,7049.992
Livestock,Herd sizes,Livestock units,Total,DZA,Algeria,Near East/North Africa,Toward Sustainability,1000 heads,2050,8326.978
Livestock,Herd sizes,Livestock units,Total,DZA,Algeria,Near East/North Africa,Business As Usual,1000 heads,2012,5571.621
Livestock,Herd sizes,Livestock units,Total,DZA,Algeria,Near East/North Africa,Business As Usual,1000 heads,2030,7450.992
Livestock,Herd sizes,Livestock units,Total,DZA,Algeria,Near East/North Africa,Business As Usual,1000 heads,2035,8043.988
Livestock,Herd sizes,Livestock units,Total,DZA,Algeria,Near East/North Africa,Business As Usual,1000 heads,2040,8675.569
Livestock,Herd sizes,Livestock units,Total,DZA,Algeria,Near East/North Africa,Business As Usual,1000 heads,2050,10036.143
Livestock,Herd sizes,Livestock units,Total,DZA,Algeria,Near East/North Africa,Stratified Societies,1000 heads,2012,5571.621
Livestock,Herd sizes,Livestock units,Total,DZA,Algeria,Near East/North Africa,Stratified Societies,1000 heads,2030,8009.05
Livestock,Herd sizes,Livestock units,Total,DZA,Algeria,Near East/North Africa,Stratified Societies,1000 heads,2035,8419.443
Livestock,Herd sizes,Livestock units,Total,DZA,Algeria,Near East/North Africa,Stratified Societies,1000 heads,2040,8768.863
Livestock,Herd sizes,Livestock units,Total,DZA,Algeria,Near East/North Africa,Stratified Societies,1000 heads,2050,9280.417
Livestock,Herd sizes,Livestock units,Total,EGY,Egypt,Near East/North Africa,Toward Sustainability,1000 heads,2012,8892.645
Livestock,Herd sizes,Livestock units,Total,EGY,Egypt,Near East/North Africa,Toward Sustainability,1000 heads,2030,9723.492
Livestock,Herd sizes,Livestock units,Total,EGY,Egypt,Near East/North Africa,Toward Sustainability,1000 heads,2035,9768.543
Livestock,Herd sizes,Livestock units,Total,EGY,Egypt,Near East/North Africa,Toward Sustainability,1000 heads,2040,9754.273
Livestock,Herd sizes,Livestock units,Total,EGY,Egypt,Near East/North Africa,Toward Sustainability,1000 heads,2050,9706.133
Livestock,Herd sizes,Livestock units,Total,EGY,Egypt,Near East/North Africa,Business As Usual,1000 heads,2012,8892.645
Livestock,Herd sizes,Livestock units,Total,EGY,Egypt,Near East/North Africa,Business As Usual,1000 heads,2030,9187.694
Livestock,Herd sizes,Livestock units,Total,EGY,Egypt,Near East/North Africa,Business As Usual,1000 heads,2035,9237.98
Livestock,Herd sizes,Livestock units,Total,EGY,Egypt,Near East/North Africa,Business As Usual,1000 heads,2040,9302.396
Livestock,Herd sizes,Livestock units,Total,EGY,Egypt,Near East/North Africa,Business As Usual,1000 heads,2050,9477.428
Livestock,Herd sizes,Livestock units,Total,EGY,Egypt,Near East/North Africa,Stratified Societies,1000 heads,2012,8892.645
